"SimFolder","Scenario","Procedure","Period","t1","t2","statistic","value"
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"pDecline",0.380706169041124
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"pGTlrp",0.55
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"pGTtarg",0.1
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"t1AvgCatch",25.9271875909652
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"t1AvgDep",0.891655538021173
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"pObj4",-999
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"medProbGt.75B0",0.1
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q1ProbGt.75B0",0
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q2ProbGt.75B0",0.75
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"medProbGt.3B0",0.55
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q1ProbGt.3B0",0.05
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q2ProbGt.3B0",0.9525
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"medProbGt.6B0",0.2
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q1ProbGt.6B0",0
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q2ProbGt.6B0",0.85
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"medProbGtLTA",0.4
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q1ProbGtLTA",0
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q2ProbGtLTA",0.95
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"medProbGtrefB",0.225
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q1ProbGtrefB",0
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q2ProbGtrefB",0.85
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"medPropClosure",0
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q1PropClosure",0
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"Q2PropClosure",0.35
"sim050620181117371","SOG_DDM","minE21.2_HR.2","Long",68,87,"minProbBtGt.3B0",0.23
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medAvgDep",0.710502880619067
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1AvgDep",0.194055592867383
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2AvgDep",2.70203893626044
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medFinalDep",0.503787684527687
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1FinalDep",0.0772005084655942
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2FinalDep",2.2813936730287
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medLowDep",0.422073479895343
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1LowDep",0.0943240410792882
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2LowDep",1.24331896039221
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medAAV",37.8492055337224
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1AAV",14.2056226376894
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2AAV",80.2173092788295
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medAvgCatch",15.1510457448563
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1AvgCatch",5.10529035343007
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2AvgCatch",25.9190034485218
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medLowCatch",5.55466191264551
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1LowCatch",0.134960238697488
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2LowCatch",13.1037861628553
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medHighCatch",26.1647654178487
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1HighCatch",16.4410747955606
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2HighCatch",30.076919980082
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medAvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1AvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2AvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"criticalP",0.191
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"cautiousP",0.176
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"healthyP",0.633
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"yearAtTargetProb",45
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"probAtTargetYear",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"targetAtYearProb",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"probGteDepMSY",0.852
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"probGteLimit",0.809
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pObj1",0.963
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pObj3",0.845
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pHealthy",0.882
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"t1Trend",68
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"trendPeriod",10
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"avgExpSlope",-0.059258658066818
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"trendDec",72
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"trendInc",28
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"obsPdecline",0.72
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pDecline",0.456797558810833
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pGTlrp",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pGTtarg",0.45
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"t1AvgCatch",13.0687303618743
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"t1AvgDep",0.919809079259208
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"pObj4",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medProbGt.75B0",0.45
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1ProbGt.75B0",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2ProbGt.75B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medProbGt.3B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1ProbGt.3B0",0.195
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2ProbGt.3B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medProbGt.6B0",0.65
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1ProbGt.6B0",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2ProbGt.6B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medProbGtLTA",0.95
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1ProbGtLTA",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2ProbGtLTA",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medProbGtrefB",0.6
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1ProbGtrefB",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2ProbGtrefB",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"medPropClosure",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q1PropClosure",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"Q2PropClosure",0.5
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Short",68,77,"minProbBtGt.3B0",0.71
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medAvgDep",0.654480330557709
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1AvgDep",0.141072540055669
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2AvgDep",2.16544952074877
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medFinalDep",0.44610945145221
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1FinalDep",0.0657809925032675
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2FinalDep",2.0376382996035
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medLowDep",0.33616048567576
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1LowDep",0.0688056717937904
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2LowDep",0.953680261262944
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medAAV",36.9789644210073
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1AAV",14.1348258579877
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2AAV",79.713887305593
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medAvgCatch",13.6875356001687
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1AvgCatch",3.9802748190134
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2AvgCatch",25.1175447579016
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medLowCatch",2.09623538781397
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1LowCatch",0.103343491679731
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2LowCatch",12.1408499654674
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medHighCatch",27.0751220872214
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1HighCatch",16.4668254127736
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2HighCatch",30.076919980082
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medAvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1AvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2AvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"criticalP",0.236
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"cautiousP",0.183333333333333
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"healthyP",0.580666666666667
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"yearAtTargetProb",45
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"probAtTargetYear",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"targetAtYearProb",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"probGteDepMSY",0.816666666666667
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"probGteLimit",0.764
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pObj1",0.948
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pObj3",0.806
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pHealthy",0.85
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"t1Trend",68
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"trendPeriod",10
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"avgExpSlope",-0.0514786329425027
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"trendDec",82
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"trendInc",18
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"obsPdecline",0.82
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pDecline",0.456797558810833
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pGTlrp",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pGTtarg",0.333333333333333
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"t1AvgCatch",13.0687303618743
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"t1AvgDep",0.919809079259208
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"pObj4",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medProbGt.75B0",0.333333333333333
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1ProbGt.75B0",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2ProbGt.75B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medProbGt.3B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1ProbGt.3B0",0.13
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2ProbGt.3B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medProbGt.6B0",0.533333333333333
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1ProbGt.6B0",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2ProbGt.6B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medProbGtLTA",0.8
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1ProbGtLTA",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2ProbGtLTA",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medProbGtrefB",0.533333333333333
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1ProbGtrefB",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2ProbGtrefB",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"medPropClosure",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q1PropClosure",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"Q2PropClosure",0.473333333333333
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Med",68,82,"minProbBtGt.3B0",0.66
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medAvgDep",0.625669408261439
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1AvgDep",0.128163285909054
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2AvgDep",1.70861305665385
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medFinalDep",0.310884456174065
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1FinalDep",0.0949534586877151
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2FinalDep",1.21934267587981
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medLowDep",0.255304223870018
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1LowDep",0.0688056717937904
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2LowDep",0.5824891199699
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medAAV",38.2096628443365
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1AAV",15.7719201408617
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2AAV",80.7099633373668
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medAvgCatch",13.0325591811818
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1AvgCatch",3.0217671787661
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2AvgCatch",22.715084281982
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medLowCatch",0.553534925369513
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1LowCatch",0.101747421029192
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2LowCatch",10.0125202155697
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medHighCatch",27.8680912973172
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1HighCatch",16.4748987447065
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2HighCatch",30.076919980082
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medAvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1AvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2AvgDiscard",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"criticalP",0.2795
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"cautiousP",0.2
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"healthyP",0.5205
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"yearAtTargetProb",45
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"probAtTargetYear",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"targetAtYearProb",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"probGteDepMSY",0.785
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"probGteLimit",0.7205
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pObj1",0.9465
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pObj3",0.779
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pHealthy",0.834
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"t1Trend",68
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"trendPeriod",10
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"avgExpSlope",-0.0478708682909051
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"trendDec",95
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"trendInc",5
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"obsPdecline",0.95
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pDecline",0.456797558810833
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pGTlrp",0.9
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pGTtarg",0.325
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"t1AvgCatch",13.0687303618743
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"t1AvgDep",0.919809079259208
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"pObj4",-999
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medProbGt.75B0",0.325
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1ProbGt.75B0",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2ProbGt.75B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medProbGt.3B0",0.9
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1ProbGt.3B0",0.0975
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2ProbGt.3B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medProbGt.6B0",0.475
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1ProbGt.6B0",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2ProbGt.6B0",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medProbGtLTA",0.725
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1ProbGtLTA",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2ProbGtLTA",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medProbGtrefB",0.45
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1ProbGtrefB",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2ProbGtrefB",1
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"medPropClosure",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q1PropClosure",0
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"Q2PropClosure",0.605
"sim050620181119009","SOG_DDM","HS30-60_HR.1_cap30","Long",68,87,"minProbBtGt.3B0",0.56
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medAvgDep",0.533236770367023
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1AvgDep",0.141385406548279
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2AvgDep",2.29841039013891
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medFinalDep",0.300919084332939
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1FinalDep",0.0204221401111008
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2FinalDep",2.67534776029738
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medLowDep",0.224270959734779
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1LowDep",0.0416212044381564
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2LowDep",1.03238037147535
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medAAV",17.1325370147845
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1AAV",1.48510710504364
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2AAV",36.8889436440828
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medAvgCatch",22.9763886166778
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1AvgCatch",11.9755964718947
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2AvgCatch",29.6902668270697
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medLowCatch",11.7475896785039
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1LowCatch",2.22472443539688
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2LowCatch",26.0162477608602
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medHighCatch",30.020337713528
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1HighCatch",27.3611590814599
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2HighCatch",30.0754051635346
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"medAvgDiscard",-999
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q1AvgDiscard",-999
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"Q2AvgDiscard",-999
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"criticalP",0.293
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"cautiousP",0.167
"sim050620181120052","SOG_DDM","minE21.2_HR.2_cap30","Short",68,77,"healthyP",0.54
