"M_1951","M_1952","M_1953","M_1954","M_1955","M_1956","M_1957","M_1958","M_1959","M_1960","M_1961","M_1962","M_1963","M_1964","M_1965","M_1966","M_1967","M_1968","M_1969","M_1970","M_1971","M_1972","M_1973","M_1974","M_1975","M_1976","M_1977","M_1978","M_1979","M_1980","M_1981","M_1982","M_1983","M_1984","M_1985","M_1986","M_1987","M_1988","M_1989","M_1990","M_1991","M_1992","M_1993","M_1994","M_1995","M_1996","M_1997","M_1998","M_1999","M_2000","M_2001","M_2002","M_2003","M_2004","M_2005","M_2006","M_2007","M_2008","M_2009","M_2010","M_2011","M_2012","M_2013","M_2014","M_2015","M_2016","M_2017"
0.753211,0.638692,0.544801,0.472388,0.419865,0.384949,0.365598,0.360442,0.368849,0.390641,0.425667,0.473031,0.529806,0.589315,0.640448,0.671589,0.674599,0.647762,0.596462,0.531104,0.463139,0.400844,0.348878,0.309318,0.282926,0.27032,0.272759,0.291938,0.330327,0.390732,0.47408,0.57442,0.673568,0.746856,0.77388,0.749062,0.684772,0.604619,0.53156,0.477205,0.444795,0.433919,0.442812,0.468414,0.505678,0.549605,0.595728,0.640531,0.682319,0.722171,0.76381,0.81015,0.86184,0.916478,0.96763,1.00404,1.01177,0.983624,0.922993,0.842279,0.75846,0.688697,0.647016,0.640302,0.672285,0.746216,0.863156
0.399934,0.396467,0.390301,0.378047,0.359483,0.337193,0.315705,0.300656,0.297972,0.311927,0.346238,0.404609,0.488818,0.592984,0.69658,0.770716,0.791016,0.750976,0.665903,0.563824,0.470347,0.397316,0.346802,0.316903,0.30495,0.308624,0.32606,0.356188,0.398056,0.449758,0.507214,0.563003,0.606601,0.628721,0.625039,0.597888,0.555407,0.508785,0.46863,0.440864,0.427836,0.430105,0.447237,0.477549,0.517592,0.563621,0.611975,0.659362,0.703447,0.743545,0.780719,0.815982,0.849589,0.880809,0.907731,0.927154,0.935082,0.92885,0.907937,0.874013,0.830598,0.782447,0.734475,0.689881,0.650097,0.615226,0.584393
0.676442,0.606758,0.543719,0.486815,0.436916,0.395596,0.364805,0.34699,0.34519,0.361896,0.399615,0.460712,0.545242,0.645969,0.743238,0.811135,0.828088,0.787523,0.701545,0.59439,0.490035,0.401856,0.334089,0.286138,0.255799,0.24112,0.241237,0.256365,0.287757,0.337059,0.404459,0.484981,0.564785,0.625569,0.652151,0.639835,0.596924,0.540636,0.488879,0.451611,0.4325,0.432204,0.449915,0.483062,0.526414,0.574166,0.620691,0.661295,0.693356,0.717347,0.736608,0.754261,0.772137,0.790549,0.8081,0.821501,0.826151,0.818938,0.799232,0.768915,0.731948,0.69367,0.659551,0.632806,0.614455,0.603876,0.599033
0.489962,0.511844,0.528424,0.529923,0.512284,0.478328,0.436384,0.397302,0.370979,0.362413,0.3738,0.406362,0.459823,0.529101,0.600339,0.655302,0.677724,0.66026,0.608156,0.536591,0.462917,0.398242,0.347441,0.311725,0.29083,0.284487,0.293186,0.318114,0.360946,0.422814,0.501758,0.588347,0.662772,0.703468,0.698026,0.649955,0.576707,0.500958,0.441082,0.404527,0.39266,0.405265,0.441792,0.499619,0.571023,0.645462,0.711598,0.760368,0.788592,0.801066,0.808745,0.820797,0.842494,0.87519,0.915819,0.955715,0.981253,0.981782,0.95371,0.90138,0.835506,0.770088,0.718298,0.686839,0.677458,0.688896,0.716994
0.627562,0.508767,0.416751,0.350923,0.307423,0.282093,0.271553,0.273231,0.285066,0.305706,0.3341,0.368978,0.408393,0.449344,0.48772,0.519108,0.539646,0.54684,0.540153,0.521132,0.492987,0.459673,0.425197,0.393179,0.366704,0.348467,0.340887,0.345488,0.363285,0.394928,0.4401,0.496023,0.555975,0.611216,0.652957,0.674647,0.674069,0.654164,0.621693,0.583669,0.545938,0.512957,0.48803,0.473802,0.472648,0.486343,0.516314,0.563611,0.628196,0.707361,0.794124,0.878712,0.950006,0.997564,1.01415,0.997769,0.952132,0.885272,0.807412,0.728843,0.658461,0.603356,0.568711,0.556494,0.566876,0.598984,0.649998
0.502204,0.477927,0.454192,0.430668,0.408277,0.388882,0.375079,0.370273,0.3786,0.40348,0.447699,0.512902,0.597231,0.690728,0.771955,0.816823,0.809775,0.75174,0.659661,0.557862,0.466947,0.396063,0.346528,0.316531,0.303754,0.306396,0.323364,0.354431,0.399619,0.458077,0.526459,0.596952,0.656691,0.692649,0.696773,0.669272,0.618541,0.557852,0.500296,0.45354,0.420717,0.402564,0.398855,0.409049,0.432496,0.468906,0.518034,0.579024,0.649565,0.724902,0.797512,0.859408,0.904277,0.929213,0.935721,0.929681,0.919352,0.909872,0.902055,0.892606,0.874372,0.837129,0.771414,0.677489,0.565732,0.451484,0.348724
0.543796,0.574806,0.594362,0.582248,0.532797,0.457164,0.375911,0.308203,0.26521,0.248648,0.258392,0.296723,0.367869,0.471427,0.589735,0.688399,0.730262,0.698518,0.609026,0.498478,0.399926,0.326547,0.278788,0.253,0.245506,0.253571,0.275086,0.308935,0.354219,0.409196,0.470299,0.531373,0.583926,0.619788,0.633819,0.625679,0.599994,0.564952,0.52963,0.500279,0.480307,0.471287,0.473706,0.487294,0.511162,0.544431,0.586133,0.634885,0.688557,0.743966,0.796885,0.842999,0.878656,0.901481,0.91083,0.907971,0.895811,0.878,0.858483,0.841305,0.83059,0.830726,0.846353,0.881121,0.937598,1.01705,1.1184
0.54713,0.570883,0.584545,0.571573,0.527581,0.461598,0.390482,0.330918,0.294014,0.282944,0.299087,0.345672,0.426805,0.539946,0.6629,0.756984,0.784535,0.733087,0.624638,0.499721,0.391687,0.312293,0.260446,0.23139,0.220905,0.226404,0.246788,0.282509,0.334665,0.403424,0.485616,0.571622,0.644215,0.685577,0.685761,0.647677,0.585575,0.518567,0.463064,0.426614,0.411074,0.416123,0.440411,0.480551,0.52955,0.579553,0.623536,0.657062,0.680067,0.697836,0.719741,0.753366,0.803022,0.869211,0.946856,1.02232,1.07336,1.08126,1.03941,0.955979,0.850213,0.744942,0.658571,0.598077,0.563105,0.549935,0.552517
0.406074,0.431012,0.451772,0.459202,0.449141,0.423864,0.391052,0.361108,0.343982,0.345359,0.36878,0.417379,0.49277,0.589901,0.690121,0.766238,0.79324,0.76101,0.680286,0.576384,0.475048,0.390252,0.326034,0.281424,0.253898,0.241168,0.241892,0.255758,0.283249,0.324949,0.380106,0.444145,0.506607,0.554665,0.578006,0.573255,0.545619,0.506771,0.469813,0.442846,0.429481,0.430799,0.446323,0.473801,0.508782,0.546765,0.584025,0.618218,0.649134,0.679361,0.713904,0.756747,0.809569,0.870949,0.935042,0.990046,1.01944,1.01156,0.965007,0.889002,0.799771,0.715348,0.650407,0.610935,0.597396,0.607564,0.636619
0.497427,0.427746,0.372516,0.33526,0.315743,0.312676,0.324652,0.349717,0.384464,0.424941,0.466714,0.505079,0.535812,0.556151,0.565321,0.563774,0.552827,0.534437,0.510926,0.484717,0.4581,0.433035,0.411128,0.393709,0.381966,0.377125,0.380493,0.39296,0.414912,0.44603,0.484722,0.527218,0.567186,0.598084,0.614974,0.615817,0.602119,0.578591,0.55159,0.526151,0.505513,0.491519,0.485038,0.486253,0.494914,0.510876,0.534186,0.565022,0.603634,0.650264,0.704957,0.766986,0.834353,0.903289,0.967792,1.01947,1.04867,1.04877,1.01851,0.962303,0.888994,0.809589,0.734251,0.668535,0.614017,0.569744,0.533186
0.844437,0.781925,0.71691,0.641883,0.558478,0.474091,0.397784,0.337183,0.296807,0.276809,0.276068,0.293998,0.330256,0.382428,0.442741,0.499502,0.539692,0.553293,0.537642,0.498694,0.447712,0.394962,0.347554,0.309643,0.283457,0.270556,0.272813,0.292329,0.331965,0.394999,0.482732,0.588843,0.693163,0.768195,0.791758,0.759117,0.685739,0.598559,0.522279,0.46828,0.438982,0.433336,0.449063,0.482095,0.52519,0.570808,0.612505,0.646335,0.672422,0.695975,0.726289,0.770919,0.834014,0.915264,1.00724,1.09145,1.13902,1.12827,1.05657,0.941441,0.811843,0.69641,0.614809,0.572536,0.568816,0.601702,0.667387
0.843122,0.693892,0.571509,0.472457,0.394011,0.333876,0.290162,0.261605,0.247657,0.247867,0.262291,0.291505,0.335721,0.392662,0.455035,0.511963,0.551639,0.565226,0.55048,0.512727,0.462125,0.408427,0.358848,0.317916,0.2882,0.271414,0.269302,0.28345,0.315847,0.368593,0.441744,0.528453,0.610184,0.663733,0.672503,0.63574,0.568977,0.495579,0.435671,0.397916,0.384175,0.394319,0.427741,0.481858,0.549284,0.620057,0.683448,0.730752,0.75865,0.771269,0.778577,0.78899,0.807325,0.834751,0.868385,0.900369,0.918619,0.913874,0.88315,0.830376,0.76495,0.698987,0.643662,0.60441,0.582185,0.57525,0.579656
0.676874,0.647056,0.611497,0.562166,0.499793,0.431567,0.367245,0.315697,0.282834,0.270044,0.277444,0.305807,0.355996,0.425463,0.503041,0.571023,0.610641,0.61033,0.571932,0.509648,0.44179,0.380652,0.331867,0.296955,0.275606,0.267144,0.271268,0.288189,0.31845,0.362222,0.417827,0.479348,0.53512,0.572311,0.582221,0.564124,0.525662,0.479689,0.439081,0.411064,0.398491,0.402112,0.421585,0.455131,0.498746,0.547796,0.597505,0.643461,0.682531,0.713815,0.738814,0.759498,0.777574,0.794303,0.810386,0.825875,0.840024,0.850894,0.855233,0.848612,0.825864,0.782008,0.714457,0.626957,0.528649,0.430598,0.34229
0.432325,0.377675,0.333561,0.303233,0.287191,0.285141,0.296887,0.322384,0.361306,0.413158,0.476512,0.547884,0.620674,0.684639,0.727206,0.738451,0.715109,0.661868,0.58956,0.511324,0.438425,0.37705,0.329344,0.295301,0.274177,0.265406,0.269046,0.285648,0.316155,0.361348,0.420458,0.488678,0.555137,0.606656,0.632663,0.629569,0.602482,0.563244,0.525451,0.497733,0.484083,0.485762,0.502247,0.531006,0.56712,0.605679,0.642707,0.675786,0.704798,0.732532,0.764178,0.803677,0.85242,0.908513,0.965581,1.01147,1.02989,1.01021,0.952525,0.867305,0.771302,0.682175,0.613579,0.570437,0.552363,0.556545,0.577929
0.797278,0.733536,0.665074,0.582195,0.488522,0.395314,0.314502,0.254137,0.217283,0.202444,0.208264,0.235818,0.288222,0.366864,0.463892,0.560591,0.631266,0.65459,0.626041,0.560576,0.482165,0.408442,0.348156,0.304053,0.276038,0.263412,0.266076,0.284738,0.320914,0.376136,0.449671,0.534186,0.612045,0.662041,0.669433,0.633804,0.569277,0.497166,0.436152,0.394644,0.374517,0.375398,0.396387,0.435508,0.488206,0.548837,0.611068,0.668627,0.716862,0.754439,0.783675,0.80747,0.828055,0.84665,0.863256,0.876499,0.883945,0.883724,0.875066,0.858373,0.835144,0.807786,0.779116,0.751206,0.725212,0.701512,0.679836
0.713427,0.669235,0.62035,0.558696,0.485668,0.40904,0.338519,0.282108,0.24422,0.224758,0.22242,0.236609,0.267354,0.313368,0.369024,0.425145,0.470719,0.496366,0.498359,0.480483,0.451764,0.420469,0.392299,0.370693,0.357571,0.354063,0.360994,0.378958,0.40822,0.448252,0.496767,0.548326,0.593789,0.623893,0.632426,0.618333,0.586137,0.544439,0.502807,0.467599,0.44201,0.427265,0.423485,0.430106,0.446131,0.470975,0.504556,0.54721,0.599674,0.663137,0.738993,0.827156,0.924545,1.02345,1.11003,1.16408,1.16427,1.10382,0.995489,0.865297,0.741576,0.64722,0.597331,0.598253,0.656631,0.784881,0.999156
0.370857,0.412407,0.447783,0.458365,0.435345,0.384869,0.323838,0.270305,0.236205,0.224867,0.237724,0.278649,0.354177,0.467646,0.605741,0.735016,0.811916,0.807401,0.727422,0.608067,0.489494,0.392653,0.32245,0.276521,0.250792,0.24189,0.247835,0.268232,0.303739,0.355009,0.420835,0.49519,0.56505,0.615,0.633648,0.618881,0.578958,0.528872,0.483953,0.452921,0.439314,0.444188,0.467361,0.507022,0.558755,0.617243,0.676756,0.731694,0.777692,0.81284,0.838057,0.855265,0.866653,0.874447,0.880772,0.887567,0.896329,0.907143,0.918366,0.926525,0.926283,0.910751,0.87332,0.812532,0.732909,0.643171,0.553436
0.552536,0.505671,0.457773,0.404072,0.346612,0.291176,0.244088,0.210362,0.193286,0.194074,0.214762,0.25992,0.335925,0.445423,0.575874,0.697267,0.771604,0.773815,0.708545,0.606377,0.502502,0.416243,0.353091,0.311886,0.289489,0.282798,0.289311,0.307627,0.336904,0.375997,0.422432,0.471248,0.514643,0.544735,0.556234,0.548279,0.524817,0.493377,0.462457,0.437795,0.422417,0.417659,0.423862,0.440596,0.466683,0.500898,0.541896,0.587934,0.636663,0.685009,0.729343,0.766366,0.79378,0.810742,0.818111,0.818441,0.815345,0.811535,0.808318,0.805618,0.802004,0.794725,0.780338,0.756915,0.724596,0.685378,0.642636
0.552855,0.507382,0.46316,0.417838,0.372541,0.330395,0.29525,0.271048,0.261523,0.269061,0.296076,0.345599,0.419597,0.513715,0.610399,0.683504,0.709523,0.680422,0.608541,0.519089,0.436068,0.371144,0.326942,0.30238,0.295769,0.306044,0.332962,0.377162,0.439141,0.517276,0.60487,0.686882,0.740503,0.747232,0.703477,0.622606,0.527681,0.441033,0.376975,0.338908,0.325595,0.335518,0.367728,0.419911,0.485165,0.553771,0.615077,0.660665,0.688058,0.702817,0.716656,0.73926,0.776261,0.829065,0.893563,0.957509,1.00056,1.00613,0.969086,0.897679,0.80992,0.727113,0.667192,0.638077,0.641802,0.677974,0.743247
0.739869,0.658556,0.588469,0.531789,0.489263,0.461043,0.447359,0.44907,0.467883,0.505452,0.562751,0.638614,0.72687,0.812457,0.870921,0.880709,0.834439,0.742833,0.629132,0.518272,0.427505,0.361971,0.320265,0.29935,0.296751,0.311048,0.341605,0.388512,0.451495,0.528101,0.611376,0.687708,0.737924,0.746872,0.711375,0.641853,0.557186,0.476881,0.414781,0.375451,0.358734,0.363469,0.388563,0.431928,0.488561,0.552053,0.615324,0.671898,0.717968,0.754297,0.786148,0.818698,0.855306,0.89703,0.942065,0.984987,1.01705,1.0302,1.01933,0.983313,0.925246,0.851623,0.770392,0.688084,0.609185,0.536377,0.470938
0.680164,0.5519,0.452754,0.382532,0.337392,0.31328,0.30728,0.317853,0.34459,0.388028,0.448763,0.525874,0.614583,0.703468,0.773952,0.807875,0.795619,0.740598,0.657624,0.56638,0.483672,0.41766,0.370276,0.340676,0.327371,0.32921,0.345683,0.376957,0.423302,0.483937,0.555192,0.628128,0.687878,0.719944,0.716483,0.679766,0.621179,0.556626,0.500585,0.460444,0.438503,0.434787,0.44833,0.477029,0.517055,0.564503,0.615758,0.667778,0.718754,0.768937,0.820654,0.875492,0.932987,0.989875,1.03935,1.07067,1.0714,1.03566,0.967209,0.877822,0.783282,0.699174,0.637403,0.60231,0.593767,0.609552,0.645071
0.489848,0.44751,0.410989,0.382698,0.363336,0.352639,0.349766,0.353364,0.36162,0.372982,0.386262,0.400612,0.415561,0.431093,0.447524,0.464684,0.481588,0.496305,0.505881,0.506457,0.49435,0.469144,0.434173,0.395301,0.359291,0.332721,0.32136,0.328652,0.357305,0.410014,0.487623,0.583628,0.677865,0.743605,0.759975,0.723447,0.649955,0.565947,0.495071,0.447748,0.426038,0.429129,0.455225,0.500315,0.555887,0.612007,0.659443,0.692143,0.709709,0.718494,0.729652,0.752065,0.790897,0.847563,0.91845,0.992192,1.04899,1.07049,1.04721,0.982023,0.888863,0.78734,0.695247,0.620948,0.565591,0.526479,0.498764
0.472614,0.472548,0.466954,0.448568,0.416413,0.375286,0.33337,0.299488,0.281002,0.28163,0.304134,0.352096,0.428819,0.531775,0.643892,0.736395,0.779729,0.759232,0.684243,0.582103,0.481603,0.398334,0.336763,0.295971,0.273543,0.267512,0.277067,0.302635,0.345389,0.405995,0.48208,0.564249,0.633759,0.670726,0.664204,0.618103,0.549026,0.478153,0.42258,0.389247,0.37945,0.392981,0.429125,0.484771,0.551403,0.617981,0.673691,0.711457,0.731264,0.741463,0.756123,0.786065,0.837087,0.909545,0.995684,1.07492,1.11449,1.09093,1.00399,0.876461,0.741806,0.630281,0.561099,0.539557,0.567824,0.6512,0.796417
0.532047,0.534629,0.529271,0.505424,0.46184,0.405854,0.349258,0.30364,0.277377,0.273702,0.294959,0.345216,0.429158,0.545102,0.672955,0.776574,0.818894,0.78415,0.688803,0.569941,0.461715,0.378699,0.322174,0.288535,0.273515,0.273363,0.284744,0.305332,0.333236,0.366328,0.401806,0.436006,0.464718,0.484483,0.493614,0.492715,0.484661,0.474136,0.466573,0.465895,0.474423,0.493253,0.522243,0.559505,0.601066,0.642671,0.68068,0.712685,0.738145,0.758819,0.778336,0.799622,0.824074,0.851339,0.879029,0.902394,0.914883,0.911414,0.889834,0.851269,0.79978,0.741411,0.682533,0.627302,0.577624,0.533788,0.494996
0.423696,0.398015,0.370737,0.338817,0.303505,0.268775,0.239614,0.22109,0.21821,0.235264,0.278399,0.357441,0.484278,0.662525,0.866643,1.03949,1.11681,1.06943,0.925132,0.746463,0.587891,0.469916,0.391916,0.346647,0.326769,0.326176,0.33946,0.36278,0.393127,0.427671,0.46361,0.498395,0.529999,0.556683,0.577073,0.590353,0.596387,0.595751,0.589648,0.579662,0.567591,0.555352,0.544918,0.538331,0.537653,0.5446,0.560618,0.587027,0.625085,0.675925,0.740192,0.816947,0.902388,0.988368,1.06115,1.10154,1.09034,1.02329,0.914791,0.790706,0.677696,0.596773,0.562595,0.583847,0.673632,0.857184,1.17209
0.871317,0.765536,0.671335,0.587044,0.513504,0.452637,0.406716,0.378423,0.371023,0.387102,0.429698,0.502308,0.605964,0.731882,0.85326,0.933938,0.945277,0.882406,0.767309,0.635687,0.51796,0.426816,0.363134,0.323325,0.303179,0.299131,0.308387,0.329312,0.360845,0.401674,0.449388,0.499614,0.545803,0.58125,0.601039,0.603522,0.590914,0.56877,0.544165,0.522404,0.506607,0.498242,0.497548,0.503718,0.515148,0.530629,0.54963,0.572349,0.599841,0.634243,0.678601,0.734953,0.803236,0.880083,0.957113,1.01936,1.04741,1.029,0.965476,0.87103,0.766737,0.673533,0.606762,0.571664,0.56827,0.594847,0.647372
0.934562,0.793525,0.672324,0.567762,0.479615,0.408686,0.35592,0.322507,0.310188,0.320345,0.355395,0.419069,0.513934,0.63435,0.757286,0.848104,0.8759,0.831082,0.731466,0.611074,0.500766,0.414381,0.353799,0.316127,0.297614,0.295025,0.305822,0.328597,0.36248,0.406296,0.457631,0.511853,0.56182,0.600061,0.620981,0.622582,0.60718,0.580796,0.551111,0.524029,0.50322,0.490711,0.487454,0.493686,0.509171,0.533673,0.566923,0.608399,0.65703,0.710833,0.766714,0.820997,0.869798,0.909404,0.936737,0.949791,0.947928,0.931921,0.903827,0.866692,0.824167,0.780115,0.738058,0.700117,0.667067,0.638657,0.613843
0.584694,0.615995,0.639536,0.640547,0.613207,0.562631,0.502118,0.447686,0.412744,0.403342,0.422287,0.472117,0.553955,0.6611,0.770369,0.84886,0.867998,0.819138,0.71901,0.599526,0.489864,0.403332,0.341895,0.302891,0.282853,0.279018,0.289674,0.314402,0.353532,0.407179,0.473785,0.548049,0.619544,0.675852,0.706639,0.707427,0.681404,0.638258,0.590169,0.545992,0.510678,0.486475,0.474037,0.473111,0.482997,0.503262,0.533754,0.574393,0.624907,0.684491,0.751426,0.822752,0.893942,0.958732,1.00929,1.03694,1.03424,0.99992,0.939909,0.86546,0.790089,0.727046,0.687304,0.676256,0.696053,0.747238,0.827555
0.521696,0.506066,0.487685,0.462852,0.431772,0.397766,0.366038,0.34263,0.333484,0.342399,0.372329,0.426049,0.504426,0.601288,0.697407,0.766404,0.785746,0.748316,0.666544,0.565345,0.468875,0.389772,0.331463,0.293026,0.272465,0.268439,0.280998,0.311596,0.362752,0.436777,0.532639,0.640355,0.736534,0.793462,0.793033,0.736969,0.645734,0.54733,0.464236,0.405169,0.370629,0.358525,0.366549,0.392111,0.431382,0.480707,0.536701,0.596435,0.65826,0.722998,0.794218,0.874434,0.962857,1.05354,1.13327,1.18061,1.17135,1.09745,0.97322,0.827654,0.691314,0.587155,0.5282,0.517692,0.558906,0.660504,0.83458
0.623321,0.620849,0.611539,0.586282,0.543558,0.488861,0.431914,0.383253,0.351295,0.339421,0.348749,0.380076,0.433246,0.503587,0.577357,0.635542,0.660319,0.64289,0.58808,0.511777,0.432438,0.362101,0.306067,0.265495,0.239814,0.22843,0.231686,0.250915,0.288688,0.348322,0.431654,0.533859,0.637362,0.716516,0.748616,0.725935,0.660169,0.575629,0.496207,0.434069,0.392469,0.370688,0.366782,0.37833,0.402373,0.436718,0.479873,0.530836,0.589223,0.65566,0.731812,0.818173,0.91245,1.00803,1.09248,1.14707,1.15137,1.09793,0.997467,0.873665,0.753379,0.659079,0.605841,0.599526,0.64473,0.74941,0.922671
0.483311,0.487019,0.485049,0.469599,0.4391,0.398015,0.35461,0.318086,0.296132,0.292421,0.309138,0.348782,0.413474,0.500805,0.597495,0.681692,0.729936,0.727759,0.677596,0.597335,0.509822,0.430476,0.366324,0.319084,0.288065,0.272094,0.270522,0.28337,0.311333,0.355222,0.414472,0.484352,0.553464,0.607468,0.634408,0.629781,0.598701,0.553752,0.509359,0.474668,0.453917,0.448598,0.45879,0.483435,0.520163,0.566466,0.619652,0.67659,0.733704,0.787233,0.833646,0.870057,0.89467,0.907111,0.908534,0.901523,0.889518,0.875304,0.860631,0.84625,0.831988,0.816821,0.799226,0.778276,0.753878,0.726679,0.697947
0.591204,0.552632,0.513134,0.469216,0.421894,0.375109,0.334008,0.30382,0.289149,0.292524,0.316087,0.362501,0.433616,0.525792,0.623518,0.702866,0.740302,0.724171,0.661325,0.573107,0.48326,0.406008,0.34666,0.305641,0.281643,0.273481,0.280962,0.30498,0.347327,0.409758,0.491632,0.585619,0.674014,0.734999,0.752271,0.723193,0.66019,0.584489,0.516234,0.465598,0.435473,0.425543,0.434267,0.458946,0.495107,0.538294,0.584396,0.629916,0.672671,0.712621,0.75192,0.792444,0.834789,0.877851,0.918387,0.95064,0.967149,0.962824,0.936769,0.892427,0.836672,0.778277,0.725672,0.68347,0.65289,0.632847,0.620462
0.812215,0.630291,0.492651,0.393081,0.323989,0.278732,0.25252,0.242687,0.248659,0.271424,0.313337,0.377289,0.464266,0.568293,0.671056,0.747022,0.774251,0.745701,0.673163,0.580581,0.491505,0.418461,0.365114,0.330888,0.313972,0.312741,0.326218,0.354257,0.396968,0.453569,0.520583,0.589504,0.646129,0.67672,0.674098,0.640878,0.588338,0.531965,0.48584,0.457013,0.447691,0.45788,0.486043,0.52783,0.57463,0.617204,0.648178,0.66416,0.667202,0.664892,0.668136,0.685065,0.720293,0.775133,0.846324,0.923033,0.985538,1.01438,0.998045,0.937369,0.845132,0.740765,0.642408,0.559087,0.492579,0.440773,0.399707
0.63469,0.633086,0.624624,0.600049,0.557558,0.502367,0.444058,0.393162,0.358112,0.342281,0.346633,0.371785,0.417896,0.482194,0.555434,0.62376,0.671719,0.68713,0.666131,0.61493,0.546467,0.473583,0.405883,0.34923,0.306563,0.279301,0.268503,0.274892,0.2998,0.345295,0.412643,0.498236,0.588527,0.663547,0.704365,0.702,0.662256,0.602764,0.543758,0.497319,0.468249,0.457488,0.464087,0.48551,0.517378,0.555489,0.596249,0.636894,0.676045,0.714352,0.754394,0.798098,0.845659,0.894968,0.940964,0.975116,0.986744,0.969025,0.921791,0.851431,0.768786,0.6861,0.613604,0.555722,0.512557,0.481822,0.459757
0.608598,0.600206,0.584073,0.550359,0.498639,0.436487,0.375335,0.326197,0.29695,0.29034,0.307909,0.352283,0.425964,0.525189,0.630592,0.711267,0.737986,0.700153,0.612893,0.507059,0.410704,0.336065,0.284475,0.253143,0.238802,0.238991,0.252234,0.278248,0.317347,0.369407,0.432393,0.500405,0.562682,0.607312,0.625724,0.616165,0.584499,0.541974,0.500799,0.468624,0.448941,0.442822,0.449945,0.468743,0.496353,0.530109,0.567858,0.608045,0.65,0.694344,0.742887,0.796538,0.854246,0.912254,0.963332,0.996418,0.999064,0.966256,0.903386,0.82404,0.745422,0.684538,0.65585,0.667952,0.728158,0.84555,1.02864
0.512901,0.540655,0.56108,0.56059,0.534407,0.488188,0.434976,0.389917,0.365719,0.368752,0.403603,0.475896,0.589653,0.735998,0.877282,0.95903,0.941237,0.82752,0.662835,0.50143,0.376552,0.292888,0.243119,0.21912,0.215437,0.229239,0.25921,0.305407,0.367992,0.445438,0.532565,0.618922,0.689317,0.729488,0.732133,0.700093,0.645057,0.582995,0.528451,0.489024,0.467148,0.462693,0.474091,0.49806,0.529142,0.562151,0.593115,0.619933,0.643108,0.666292,0.695726,0.736495,0.791371,0.860096,0.937792,1.01263,1.06582,1.08061,1.049,0.974725,0.871718,0.758855,0.652962,0.562304,0.488444,0.429362,0.381416
0.745352,0.633154,0.537592,0.456654,0.389502,0.335755,0.295211,0.267947,0.254374,0.254532,0.268612,0.297039,0.339564,0.393091,0.44933,0.497089,0.525689,0.52894,0.50787,0.470309,0.427083,0.386375,0.352917,0.329024,0.315737,0.31372,0.323785,0.346852,0.383756,0.434524,0.496839,0.563679,0.622126,0.658738,0.66513,0.641571,0.596935,0.545215,0.500157,0.46931,0.455444,0.458911,0.478549,0.511098,0.550426,0.590194,0.625171,0.652281,0.671659,0.687236,0.705829,0.732795,0.77086,0.819724,0.875013,0.926703,0.959644,0.961661,0.928495,0.865157,0.783943,0.70028,0.627627,0.571995,0.533887,0.510822,0.498352
0.373565,0.445817,0.517436,0.560301,0.554632,0.502296,0.42544,0.351878,0.300965,0.277981,0.2835,0.319632,0.390554,0.49645,0.621043,0.731422,0.789631,0.774392,0.695843,0.588123,0.486314,0.407141,0.353731,0.323787,0.313971,0.321208,0.342568,0.375943,0.419327,0.469868,0.523144,0.572812,0.611234,0.63207,0.632389,0.613626,0.581169,0.542878,0.506797,0.478102,0.459357,0.451515,0.454569,0.467745,0.489609,0.519011,0.555224,0.597888,0.647058,0.703351,0.767791,0.84031,0.918715,0.997742,1.06816,1.1165,1.1276,1.09328,1.01636,0.909527,0.790677,0.677353,0.581985,0.508247,0.454366,0.416221,0.388652
0.778848,0.685792,0.602659,0.52779,0.461706,0.405909,0.362182,0.332488,0.318903,0.322528,0.344299,0.385159,0.444629,0.517331,0.58942,0.643048,0.66309,0.643929,0.592292,0.52389,0.455636,0.397667,0.353996,0.325318,0.311107,0.310788,0.324247,0.351921,0.394372,0.451263,0.51954,0.590901,0.650796,0.684617,0.684109,0.651092,0.596663,0.536635,0.485515,0.450659,0.434365,0.436667,0.456412,0.490663,0.533766,0.579775,0.623608,0.662077,0.695108,0.72668,0.764226,0.813801,0.878398,0.95682,1.04148,1.11558,1.15437,1.13963,1.06888,0.956345,0.826406,0.704109,0.607061,0.53998,0.500399,0.483195,0.48162
0.811967,0.719254,0.631927,0.544937,0.4605,0.384139,0.321474,0.276751,0.252597,0.249444,0.268286,0.312068,0.384539,0.485007,0.599524,0.701839,0.762331,0.763134,0.709029,0.624259,0.537275,0.464577,0.41185,0.379245,0.364899,0.366403,0.381178,0.407293,0.442994,0.48593,0.532456,0.5771,0.612856,0.633583,0.635893,0.620151,0.590395,0.553246,0.515956,0.483679,0.45943,0.444832,0.440778,0.447875,0.466675,0.497728,0.541362,0.597174,0.663178,0.734642,0.80357,0.861381,0.901225,0.919816,0.918511,0.903212,0.882422,0.862549,0.846954,0.836305,0.828835,0.820448,0.805613,0.780788,0.745348,0.701357,0.652914
